mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480
21.97142857,-0.017857143,0.228868854,21.97142857,-0.017857143,0.228868854,49.85714286,-0.014285714,0.377964473,49.85714286,-0.014285714,0.377964473,0.757142857,0.003571429,0.243975018,0.757142857,0.003571429,0.243975018,650.5714286,-2.75,29.73133668,650.5714286,-2.75
20.9,-0.04,0.483045892,20.9,-0.04,0.483045892,49.42857143,-0.128571429,1.718249386,49.42857143,-0.128571429,1.718249386,1.585714286,0.038571429,0.437525509,1.585714286,0.038571429,0.437525509,548.8571429,-3.0,32.45729795,548.8571429,-3.0
20.5,0.056,0.365148372,20.5,0.056,0.365148372,49.25,-0.06,0.5,49.25,-0.06,0.5,0.525,-0.03,0.25,0.525,-0.03,0.25,297.25,-17.02,135.0441286,297.25,-17.02
20.88333333,-0.02,0.204124145,20.88333333,-0.02,0.204124145,46.66666667,0.068571429,1.032795559,46.66666667,0.068571429,1.032795559,0.883333333,-0.015428571,0.285773803,0.883333333,-0.015428571,0.285773803,127.8333333,-3.834285714,49.36969381,127.8333333,-3.834285714
20.48888889,0.014666667,0.220479276,20.48888889,0.014666667,0.220479276,47.22222222,-0.056666667,1.092906421,47.22222222,-0.056666667,1.092906421,0.266666667,-0.009333333,0.2,0.266666667,-0.009333333,0.2,78.88888889,-0.563333333,67.2038772,78.88888889,-0.563333333
19.6875,-0.041666667,0.522186338,19.6875,-0.041666667,0.522186338,53.375,0.116666667,1.505940617,53.375,0.116666667,1.505940617,0.1,-0.001904762,0.18516402,0.1,-0.001904762,0.18516402,30.75,-0.4,4.920801328,30.75,-0.4
18.9,-0.02,0.1,18.9,-0.02,0.1,56.66666667,0.3,1.527525232,56.66666667,0.3,1.527525232,0.0,0.0,0.0,0.0,0.0,0.0,19.33333333,-0.6,3.055050463,19.33333333,-0.6
17.85,-0.046,0.42031734,17.85,-0.046,0.42031734,62.0,0.2,1.825741858,62.0,0.2,1.825741858,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.52,4.898979486,4.0,-0.52
17.25555556,-0.013666667,0.339525813,17.25555556,-0.013666667,0.339525813,60.55555556,-0.13,4.639803636,60.55555556,-0.13,4.639803636,0.333333333,0.023666667,0.476969601,0.333333333,0.023666667,0.476969601,0.0,0.0,0.0,0.0,0.0
16.3,-0.048648649,0.484767986,16.3,-0.048648649,0.484767986,60.8,0.335135135,3.962322551,60.8,0.335135135,3.962322551,0.88,-0.020540541,0.571839138,0.88,-0.020540541,0.571839138,0.0,0.0,0.0,0.0,0.0
15.4,-0.014607219,0.232992949,15.4,-0.014607219,0.232992949,64.75,0.092569002,1.488047618,64.75,0.092569002,1.488047618,0.275,0.002123142,0.52030211,0.275,0.002123142,0.52030211,0.0,0.0,0.0,0.0,0.0
14.9,,,14.9,,,67.0,,,67.0,,,0.0,,,0.0,,,0.0,,,0.0,
14.21666667,0.002377622,0.285508584,14.27857143,-0.003120879,0.306791263,72.25,-0.134965035,4.180582821,71.92857143,-0.06021978,3.950935346,0.291666667,0.025104895,0.707695792,0.25,0.018857143,0.659545298,0.0,0.0,0.0,0.0,0.0
16.4125,0.007176221,0.344082631,16.4125,0.007176221,0.344082631,56.5,-0.001698514,1.414213562,56.5,-0.001698514,1.414213562,1.2125,-0.021019108,0.473399559,1.2125,-0.021019108,0.473399559,0.0,0.0,0.0,0.0,0.0
17.93333333,0.024195804,0.693257572,17.65833333,0.013269565,0.671737958,48.33333333,-0.099300699,3.113995777,49.41666667,-0.056173913,3.091596839,1.158333333,0.007202797,0.818489,1.033333333,0.003113043,0.660478527,0.0,0.0,0.0,0.0,0.0
18.40833333,-0.002867133,0.219330939,15.91643836,0.008129439,1.97954917,64.91666667,0.153146853,3.232177238,65.71232877,-0.000603542,10.1741495,0.0,0.0,0.0,0.461643836,-0.000567844,0.604067265,414.1666667,3.655944056,66.13874306,83.8630137,1.026300739
18.80833333,0.029020979,0.526494985,18.625,0.022588235,0.55797252,70.0,-0.106293706,2.0,70.375,-0.064705882,1.857417562,0.408333333,0.003006993,0.192865159,0.33125,0.005970588,0.233005722,655.1666667,2.471328671,44.57441854,629.9375,2.510294118
21.775,0.032237762,0.595628011,21.18571429,0.027350649,0.858653431,57.75,-0.140559441,2.734460226,60.52380952,-0.125974026,3.995235257,0.983333333,0.009370629,0.332574895,0.919047619,0.004779221,0.312440471,870.8333333,1.517482517,27.58403139,829.2380952,1.807532468
23.16,0.021575758,0.353396221,23.16,0.021575758,0.353396221,46.1,-0.216969697,3.754996671,46.1,-0.216969697,3.754996671,1.32,0.006545455,0.301109061,1.32,0.006545455,0.301109061,927.3,0.558787879,8.577101297,927.3,0.558787879
24.37,0.034787879,0.535516366,24.37,0.034787879,0.535516366,37.2,-0.118787879,2.097617696,37.2,-0.118787879,2.097617696,1.06,0.003878788,0.206559112,1.06,0.003878788,0.206559112,946.5,0.04,1.900292375,946.5,0.04
25.57142857,0.015,0.228868854,25.57142857,0.015,0.228868854,34.85714286,0.031884058,1.069044968,34.85714286,0.031884058,1.069044968,1.142857143,-0.000434783,0.345722157,1.142857143,-0.000434783,0.345722157,929.5714286,-0.868115942,11.29686008,929.5714286,-0.868115942
25.61428571,0.005,0.089973541,25.61428571,0.005,0.089973541,37.42857143,0.085714286,1.511857892,37.42857143,0.085714286,1.511857892,1.128571429,1.43e-14,0.213808994,1.128571429,1.43e-14,0.213808994,887.7142857,-1.75,19.0850228,887.7142857,-1.75
25.55714286,-0.017857143,0.198805959,25.55714286,-0.017857143,0.198805959,40.57142857,0.014285714,0.534522484,40.57142857,0.014285714,0.534522484,1.128571429,-0.011428571,0.213808994,1.128571429,-0.011428571,0.213808994,829.1428571,-1.871428571,20.24375271,829.1428571,-1.871428571
24.48,-0.022992424,0.413118224,24.48,-0.022992424,0.413118224,40.7,0.021590909,0.483045892,40.7,0.021590909,0.483045892,0.65,-0.007575758,0.263523138,0.65,-0.007575758,0.263523138,738.8,-2.315151515,39.71789409,738.8,-2.315151515
23.55,-0.026,0.238047614,23.55,-0.026,0.238047614,43.75,0.1,0.957427108,43.75,0.1,0.957427108,0.4,4.44e-18,0.0,0.4,4.44e-18,0.0,632.5,-2.88,26.2995564,632.5,-2.88
23.55,0.016,0.244948974,23.55,0.016,0.244948974,43.875,-0.026666667,0.640869944,43.875,-0.026666667,0.640869944,0.3,0.004,0.18516402,0.3,0.004,0.18516402,526.75,-3.23,47.46652956,526.75,-3.23
22.70833333,-0.032517483,0.612681637,22.86,-0.0265,0.628831115,49.75,0.079020979,1.912875038,48.73333333,0.106428571,2.711527421,0.4,-2.96e-18,0.0,0.373333333,0.001428571,0.103279556,88.41666667,-1.183916084,49.62488073,109.4,-1.862142857
20.775,-0.018095238,0.231455025,20.775,-0.018095238,0.231455025,52.125,0.088095238,1.125991626,52.125,0.088095238,1.125991626,0.1,-0.00952381,0.18516402,0.1,-0.00952381,0.18516402,34.0,-0.319047619,3.927922024,34.0,-0.319047619
20.0,-0.08,0.282842712,20.0,-0.08,0.282842712,59.5,0.2,0.707106781,59.5,0.2,0.707106781,0.4,1.57e-17,0.0,0.4,1.57e-17,0.0,24.0,-0.4,1.414213562,24.0,-0.4
16.0,-0.008231047,0.182574186,16.67647059,-0.028854782,0.973093914,70.0,-0.05198556,1.56347192,68.17647059,0.068890201,3.41385585,0.69,-0.023898917,0.653962282,0.552941176,0.000328611,0.590675087,0.0,0.0,0.0,2.705882353,-0.12652499
16.16,0.026,0.207364414,16.16,0.026,0.207364414,65.2,-0.32,2.588435821,65.2,-0.32,2.588435821,0.08,-0.016,0.178885438,0.08,-0.016,0.178885438,0.0,0.0,0.0,0.0,0.0
17.64545455,0.032803738,0.613781128,17.64545455,0.032803738,0.613781128,55.54545455,-0.225233645,4.435394827,55.54545455,-0.225233645,4.435394827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.03333333,0.058181818,1.134847473,18.59375,0.04464503,1.290203472,49.0,-0.195804196,4.112066501,51.6875,-0.214266396,6.139693261,1.058333333,0.035454545,0.895908207,0.79375,0.028309669,0.901457154,0.0,0.0,0.0,0.0,0.0
19.28,0.020822511,0.526624471,19.52857143,-0.007230769,0.605651044,48.9,-0.102597403,2.846049894,47.64285714,0.035502959,3.342204313,1.01,0.023246753,0.738542107,0.878571429,0.015301775,0.68408116,0.0,0.0,0.0,0.0,0.0
18.21666667,0.043216783,0.784895284,15.43648649,0.014043237,2.438311471,72.58333333,-0.148951049,2.712205856,75.51351351,-0.034030745,10.07539148,0.641666667,0.004545455,0.317542648,0.345945946,0.00073037,0.420433302,709.5,2.394405594,43.18985571,254.4189189,1.812269835
20.475,0.003006993,0.160255478,20.38666667,0.0075,0.244559857,62.83333333,-0.041958042,1.029857301,63.46666667,-0.063571429,1.641718032,1.1,0.002797203,0.208893187,1.026666667,0.0065,0.263131327,863.25,1.644055944,29.80886079,849.6666667,1.725
21.025,0.042,0.275378527,21.025,0.042,0.275378527,60.5,-0.2,1.290994449,60.5,-0.2,1.290994449,1.1,-4.97e-18,0.230940108,1.1,-4.97e-18,0.230940108,915.25,0.86,5.795112884,915.25,0.86
22.3,0.048571429,0.583095189,22.3,0.048571429,0.583095189,56.83333333,-0.135714286,1.722401424,56.83333333,-0.135714286,1.722401424,0.9,-5.83e-18,0.0,0.9,-5.83e-18,0.0,933.8333333,0.6,7.194905605,933.8333333,0.6
23.16666667,0.004571429,0.13662601,23.16666667,0.004571429,0.13662601,53.16666667,-0.017142857,0.752772653,53.16666667,-0.017142857,0.752772653,1.033333333,6.44e-13,0.206559112,1.033333333,6.44e-13,0.206559112,948.8333333,0.245714286,2.401388487,948.8333333,0.245714286
22.9,0.002202937,0.240831892,22.94166667,-0.001596517,0.271220586,52.63636364,0.003070761,1.026910636,52.58333333,0.006676343,0.99620492,1.154545455,-0.001562083,0.469816212,1.166666667,-0.002206096,0.449915817,937.5454545,-0.780774366,14.6243881,938.75,-0.713788099
22.6,-0.02,0.158113883,22.6,-0.02,0.158113883,53.4,0.14,1.140175425,53.4,0.14,1.140175425,1.4,-0.02,0.223606798,1.4,-0.02,0.223606798,896.4,-1.22,9.659192513,896.4,-1.22
22.65,-0.010857143,0.207364414,22.65,-0.010857143,0.207364414,53.5,0.074285714,0.836660027,53.5,0.074285714,0.836660027,1.383333333,0.008571429,0.204124145,1.383333333,0.008571429,0.204124145,859.0,-1.634285714,15.29705854,859.0,-1.634285714
22.08333333,-0.000571429,0.116904519,22.08333333,-0.000571429,0.116904519,56.16666667,0.051428571,0.752772653,56.16666667,0.051428571,0.752772653,1.383333333,-0.014285714,0.204124145,1.383333333,-0.014285714,0.204124145,805.8333333,-1.788571429,16.76206033,805.8333333,-1.788571429
20.78,-0.062,0.535723809,20.78,-0.062,0.535723809,58.2,0.06,1.483239697,58.2,0.06,1.483239697,1.4,-0.02,0.223606798,1.4,-0.02,0.223606798,748.4,-2.14,17.052859,748.4,-2.14
20.16,0.010666667,0.183787317,20.16,0.010666667,0.183787317,58.1,-0.081212121,1.370320319,58.1,-0.081212121,1.370320319,0.79,-0.017090909,0.433205109,0.79,-0.017090909,0.433205109,652.5,-2.699393939,40.91793956,652.5,-2.699393939
19.68333333,-0.055428571,0.541910202,19.68333333,-0.055428571,0.541910202,57.5,0.074285714,0.836660027,57.5,0.074285714,0.836660027,0.733333333,6.39e-14,0.25819889,0.733333333,6.39e-14,0.25819889,528.1666667,-2.885714286,27.44752569,528.1666667,-2.885714286
17.925,-0.046,0.427200187,17.925,-0.046,0.427200187,62.25,0.22,2.061552813,62.25,0.22,2.061552813,1.1,-0.024,0.230940108,1.1,-0.024,0.230940108,240.0,-1.2,55.44967689,240.0,-1.2
14.55454545,-0.019579618,0.48859725,15.45416667,-0.026073061,0.995196798,77.81818182,0.029299363,2.040499048,74.54166667,0.099089241,4.170071073,0.327272727,-0.000611465,0.161807967,0.416666667,-0.002095079,0.319873163,29.72727273,-0.257324841,5.31207886,61.16666667,-0.936593828
12.525,-0.050857143,0.434932945,12.525,-0.050857143,0.434932945,87.25,0.2,1.707825128,87.25,0.2,1.707825128,0.425,0.029142857,0.36855574,0.425,0.029142857,0.36855574,1.75,-0.36,3.5,1.75,-0.36
11.15833333,-0.007622378,0.167648622,11.27333333,-0.011342676,0.286522666,93.08333333,0.046853147,0.900336637,92.66666667,0.051311031,1.2344268,0.65,-0.00979021,0.261116484,0.633333333,-0.003232369,0.25819889,0.0,0.0,0.0,0.0,0.0
10.53636364,-0.001097744,0.080903983,10.70869565,-0.005190934,0.208703887,95.54545455,0.025714286,0.522232968,94.86956522,0.020456202,0.814881354,0.963636364,-0.002210526,0.398177667,0.839130435,0.003098674,0.366480969,0.0,0.0,0.0,0.0,0.0
10.45,-0.006166667,0.13540064,10.45,-0.006166667,0.13540064,96.0,3.74e-16,0.0,96.0,3.74e-16,0.0,0.41,0.005666667,0.354181372,0.41,0.005666667,0.354181372,0.0,0.0,0.0,0.0,0.0
12.71,0.046342183,0.908539732,10.34615385,0.004060097,0.925239632,93.3,-0.187905605,3.772709018,96.40659341,-0.001903714,1.719030877,0.32,-0.004365782,0.168654809,0.171428571,0.000294697,0.199045341,577.4,2.628023599,51.10164163,102.0989011,1.038424296
16.9,0.009876543,0.274873708,16.185,0.023845857,0.870737739,76.4,-0.069135802,1.505545305,79.4,-0.102453277,3.647638025,0.93,0.007006173,0.249666444,0.785,0.00527813,0.32163235,842.6,1.84382716,35.18269777,781.8,2.099299851
17.61,0.027632368,0.48177911,17.61,0.027632368,0.48177911,73.8,-0.095104895,1.751190072,73.8,-0.095104895,1.751190072,1.35,0.002297702,0.158113883,1.35,0.002297702,0.158113883,916.4,0.751648352,12.70345535,916.4,0.751648352
18.55,0.016,0.129099445,18.55,0.016,0.129099445,70.5,-5.76e-16,0.577350269,70.5,-5.76e-16,0.577350269,1.675,-0.01,0.25,1.675,-0.01,0.25,940.25,0.58,4.193248542,940.25,0.58
18.9125,0.009285714,0.155264751,18.9125,0.009285714,0.155264751,69.0,-0.028571429,0.755928946,69.0,-0.028571429,0.755928946,1.3125,-0.003095238,0.24164614,1.3125,-0.003095238,0.24164614,947.375,0.164285714,3.461523199,947.375,0.164285714
19.075,-0.008321678,0.217944947,19.1,-0.008681319,0.227303028,67.0,0.020979021,0.852802865,67.0,0.016483516,0.816496581,1.625,-0.001748252,0.307851794,1.6,0.000769231,0.3082207,919.1666667,-0.913286713,16.55203,921.1538462,-0.887912088
18.98181818,-0.006909091,0.248266719,18.98181818,-0.006909091,0.248266719,65.90909091,0.012727273,1.136181804,65.90909091,0.012727273,1.136181804,1.618181818,0.003636364,0.25226249,1.618181818,0.003636364,0.25226249,838.6363636,-1.681818182,28.01882484,838.6363636,-1.681818182
18.33333333,-0.022097902,0.439696865,18.45882353,-0.014166667,0.419908954,66.83333333,0.076923077,1.696699113,66.64705882,0.03627451,1.45521375,1.475,0.003006993,0.307851794,1.423529412,0.003627451,0.26816369,653.0833333,-2.771328671,50.04081667,684.5294118,-2.594607843
17.4,-0.013090909,0.226077666,17.4,-0.013090909,0.226077666,70.3,0.069090909,1.159501809,70.3,0.069090909,1.159501809,1.5,0.003636364,0.25819889,1.5,0.003636364,0.25819889,446.2,-6.363636364,117.8603694,446.2,-6.363636364
16.53333333,-0.06,0.305505046,16.53333333,-0.06,0.305505046,73.0,0.0,0.0,73.0,0.0,0.0,1.8,-3.85e-17,0.0,1.8,-3.85e-17,0.0,122.3333333,-1.9,9.504384953,122.3333333,-1.9
16.0,,,16.0,,,75.0,,,75.0,,,2.2,,,2.2,,,79.0,,,79.0,
13.87,-0.036196809,0.761650255,14.02727273,-0.039578947,0.891168793,83.3,0.145212766,3.128720008,82.72727273,0.154736842,3.523944071,1.37,0.011010638,0.439823197,1.363636364,0.009157895,0.417786374,44.9,-0.503191489,12.64427846,45.27272727,-0.424210526
12.08888889,-0.025062035,0.422624078,12.08888889,-0.025062035,0.422624078,90.0,0.104962779,1.802775638,90.0,0.104962779,1.802775638,1.766666667,-0.02337469,0.49244289,1.766666667,-0.02337469,0.49244289,14.0,-0.674441687,11.7260394,14.0,-0.674441687
11.33333333,-0.006428571,0.081649658,11.33333333,-0.006428571,0.081649658,93.33333333,0.035714286,0.516397779,93.33333333,0.035714286,0.516397779,1.233333333,0.022857143,0.454606057,1.233333333,0.022857143,0.454606057,0.0,0.0,0.0,0.0,0.0
11.1,5.02e-16,0.0,11.1,5.02e-16,0.0,94.0,4.02e-15,0.0,94.0,4.02e-15,0.0,1.1,-0.08,0.282842712,1.1,-0.08,0.282842712,0.0,0.0,0.0,0.0,0.0
10.73,0.011524548,0.283039063,10.7,-0.001333091,0.251661148,96.0,-0.070628768,2.494438258,95.74193548,0.005343941,1.482514574,0.13,0.011180017,0.298328678,0.548387097,-0.007365575,0.599928311,0.0,0.0,0.0,0.0,0.0
12.1,5.02e-16,0.0,12.1,5.02e-16,0.0,90.0,0.4,1.414213562,90.0,0.4,1.414213562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.26666667,-0.027333333,0.387298335,11.26666667,-0.027333333,0.387298335,92.44444444,0.086666667,1.236033081,92.44444444,0.086666667,1.236033081,0.422222222,0.021,0.319287401,0.422222222,0.021,0.319287401,0.0,0.0,0.0,0.0,0.0
10.8,2.13e-16,0.0,10.8,2.13e-16,0.0,94.75,0.06,0.5,94.75,0.06,0.5,0.75,-0.064,0.435889894,0.75,-0.064,0.435889894,0.0,0.0,0.0,0.0,0.0
10.73333333,-0.003666667,0.070710678,10.73333333,-0.003666667,0.070710678,95.88888889,0.01,0.333333333,95.88888889,0.01,0.333333333,0.822222222,0.008333333,0.356292639,0.822222222,0.008333333,0.356292639,0.0,0.0,0.0,0.0,0.0
14.80909091,0.035203366,0.659476376,11.31956522,0.008631474,1.467466916,85.27272727,-0.158064516,2.969542358,96.10869565,-0.016952872,4.225658208,1.372727273,0.001458626,0.377070044,0.933695652,0.00088507,0.407155011,882.8181818,1.397194951,25.39613428,235.9565217,1.974112642
16.61428571,0.052142857,0.569878851,16.61428571,0.052142857,0.569878851,78.0,-0.235714286,2.581988897,78.0,-0.235714286,2.581988897,1.242857143,0.002857143,0.151185789,1.242857143,0.002857143,0.151185789,927.5714286,0.6,6.5538066,927.5714286,0.6
17.86666667,0.026,0.403112887,17.86666667,0.026,0.403112887,73.0,-0.103333333,1.658312395,73.0,-0.103333333,1.658312395,1.244444444,0.033333333,0.550252467,1.244444444,0.033333333,0.550252467,942.3333333,0.086666667,1.870828693,942.3333333,0.086666667
16.86666667,-0.071032258,1.052378259,16.86666667,-0.071032258,1.052378259,73.55555556,0.172580645,2.743679606,73.55555556,0.172580645,2.743679606,1.966666667,0.023612903,0.460977223,1.966666667,0.023612903,0.460977223,923.1111111,-0.911935484,13.47631667,923.1111111,-0.911935484
15.06666667,-0.029714286,0.287518115,15.06666667,-0.029714286,0.287518115,78.66666667,0.08,0.816496581,78.66666667,0.08,0.816496581,2.283333333,-0.008571429,0.204124145,2.283333333,-0.008571429,0.204124145,878.0,-1.634285714,15.68438714,878.0,-1.634285714
14.9,0.018571429,0.239045722,14.9,0.018571429,0.239045722,80.0,-0.047619048,1.195228609,80.0,-0.047619048,1.195228609,1.825,-0.016666667,0.373210014,1.825,-0.016666667,0.373210014,823.0,-1.676190476,20.56349053,823.0,-1.676190476
15.28,0.016,0.204939015,15.28,0.016,0.204939015,78.0,-0.04,0.707106781,78.0,-0.04,0.707106781,1.7,-1.07e-13,0.223606798,1.7,-1.07e-13,0.223606798,760.2,-2.02,15.99062225,760.2,-2.02
15.28,0.002909091,0.18135294,15.28,0.002909091,0.18135294,78.1,-0.020606061,0.875595036,78.1,-0.020606061,0.875595036,1.78,-0.008969697,0.301109061,1.78,-0.008969697,0.301109061,657.4,-2.661818182,40.35729316,657.4,-2.661818182
14.80833333,-0.012937063,0.253908836,14.80833333,-0.012937063,0.253908836,79.25,0.053846154,1.055289706,79.25,0.053846154,1.055289706,1.783333333,0.009230769,0.27247463,1.783333333,0.009230769,0.27247463,470.4166667,-5.365734266,107.0364919,470.4166667,-5.365734266
13.9,-5.02e-16,0.0,13.9,-5.02e-16,0.0,83.0,4.02e-15,0.0,83.0,4.02e-15,0.0,2.0,0.08,0.282842712,2.0,0.08,0.282842712,183.0,-5.6,19.79898987,183.0,-5.6
13.25714286,-0.043571429,0.475594866,13.25714286,-0.043571429,0.475594866,84.71428571,0.142857143,1.603567451,84.71428571,0.142857143,1.603567451,1.9,-0.021428571,0.331662479,1.9,-0.021428571,0.331662479,115.8571429,-1.192857143,16.51694656,115.8571429,-1.192857143
12.03846154,-0.02021978,0.399037303,12.07857143,-0.019384615,0.41171045,89.69230769,0.079120879,1.601281538,89.57142857,0.072967033,1.603567451,1.523076923,-0.013076923,0.540299062,1.507142857,-0.009186813,0.522515051,45.92307692,-1.16043956,23.64480753,48.5,-1.134505495
10.65,-0.002355072,0.052704628,10.91,-0.008525001,0.321018117,94.6,0.031884058,0.699205899,93.55,0.034286013,1.276302225,0.51,-0.015471014,0.409471204,0.765,-0.00825226,0.406881594,0.0,0.0,0.0,1.85,-0.07997283
10.61,0.000952381,0.056764621,10.465625,0.001085688,0.133463478,96.0,4.47e-16,0.0,95.65625,0.007601351,0.482558704,0.51,-0.005757576,0.296085573,0.5125,-0.00215602,0.371353236,0.0,0.0,0.0,0.0,0.0
12.23333333,0.022797203,0.418511069,10.05,0.005296527,0.96768851,89.41666667,-0.101398601,1.880924982,96.46875,-0.012402333,2.916209237,0.933333333,0.021538462,0.50871198,0.660416667,-0.000440043,0.491073832,415.4166667,0.737762238,68.63269607,97.23958333,0.842567824
12.54285714,-0.017857143,0.207019668,12.54285714,-0.017857143,0.207019668,86.71428571,0.035714286,0.487950036,86.71428571,0.035714286,0.487950036,1.728571429,-0.019285714,0.394606495,1.728571429,-0.019285714,0.394606495,290.8571429,-1.857142857,24.2859944,290.8571429,-1.857142857
12.80909091,0.029081501,0.571759644,12.56470588,0.018479746,0.568925716,84.45454545,-0.089909444,1.916436086,85.47058824,-0.068570034,2.095162495,2.136363636,0.001914618,0.261811869,2.247058824,-0.003538311,0.300244998,498.2727273,7.648900388,149.9900603,443.8235294,4.526793558
13.425,0.008881119,0.222076973,13.40666667,0.005642857,0.201659779,81.25,-0.018881119,0.866025404,81.33333333,-0.015714286,0.816496581,2.675,0.00020979,0.491981153,2.526666667,0.009357143,0.540458359,803.0833333,1.774125874,86.48957723,766.0666667,3.200714286
13.51538462,-0.006593407,0.181870622,13.52142857,-0.005758242,0.176192951,83.0,0.045054945,1.224744871,82.78571429,0.053186813,1.42389344,2.776923077,0.008241758,0.42062225,2.771428571,0.007032967,0.404643378,640.0,-1.057142857,197.0444112,655.0714286,-2.051428571
